職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),学校・公的機関（官公庁）,土日祝のみ勤務,Wordのスキルを活かす,勤務地　最寄駅1（分）,お仕事No.,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,フラグオプション選択,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,英語力不要,休日休暇(日曜日),社員食堂あり,10時以降出社OK,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,休日休暇(土曜日),休日休暇(木曜日),（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,土日祝休み,給与/交通費　交通費,休日休暇(金曜日),扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,残業なし
3,0,5,0,0,4,0,22030,0,0,0,0,1,4,2203532671,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38,0,27000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,5,0,0,4,0,22030,0,0,0,0,1,4,2203532671,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38,0,27000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,0,1,0,6,0,20020,0,0,0,0,1,8,2203451495,1,0,0,0,0,0,5,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,30,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,113,0
3,0,4,1,0,40,0,20020,0,0,0,0,1,1,2203526003,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,28000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,4,1,0,40,0,20020,0,0,0,0,1,1,2203526003,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,28000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,5,1,0,6,0,20020,0,0,0,0,1,5,2203536385,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,29000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,105,1
3,0,5,1,0,6,0,20020,0,0,0,0,1,5,2203536385,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,29000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,105,1
3,0,3,0,0,12,0,20020,0,0,0,0,1,2,2203540813,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,21000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,102,1
3,0,6,1,1,15,0,20020,0,0,0,0,1,1,2203547084,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1550,1,102,0
2,0,7,0,0,8,0,20030,1,0,0,0,1,2,2203536673,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,41,0,27002,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,4,0,0,7,0,22020,0,0,0,0,1,15,2203548227,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,44,0,22000,13,0,1,0,4,1,0,0,1,0,1,1,3,0,0,1750,1,103,1
3,0,7,1,0,46,0,20020,0,0,0,0,1,2,2203547746,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,42,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1500,1,104,1
3,0,10,1,0,4,0,20020,0,0,0,0,0,5,2203541182,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,40,0,29000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,102,1
3,0,10,1,0,4,0,20020,0,0,0,0,0,5,2203541182,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,40,0,29000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,102,1
3,0,0,0,0,16,0,20020,0,0,0,0,1,5,2203525125,0,0,0,0,0,3,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,33,0,27000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1600,1,103,0
3,0,0,0,0,16,0,20020,0,0,0,0,1,5,2203525125,0,0,0,0,0,3,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,33,0,27000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1600,1,103,0
3,0,5,0,0,4,0,20020,0,0,0,0,1,1,2203547563,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,23000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,102,1
3,0,7,1,0,6,0,20020,0,0,0,0,1,12,2203523262,1,0,0,0,0,0,5,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,29,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,113,0
2,0,10,1,0,8,0,20020,0,0,0,0,1,8,2203545256,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,50,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,103,1
3,0,10,0,0,4,0,20020,1,0,0,0,1,7,2203521264,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,33,0,29000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1600,0,110,1
3,0,0,1,0,8,0,20020,1,0,0,0,1,7,2203512668,0,0,0,0,0,0,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,28000,13,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1460,1,116,0
3,0,5,0,0,6,0,22010,0,0,1,0,1,2,2203501207,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,30000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,101,0
3,0,5,0,0,6,0,22010,0,0,1,0,1,2,2203501207,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,30000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,101,0
3,0,5,1,0,55,0,20020,0,0,0,0,1,5,2203531464,1,0,0,0,0,1,5,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,32,0,28000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1530,1,104,1
3,0,5,0,0,10,0,20020,1,0,0,0,1,1,2203518540,1,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1420,1,101,1
3,0,1,1,0,8,0,20020,0,0,0,0,1,1,2203541704,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,28000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,3,0,0,4,0,20020,1,0,0,0,1,10,2203549933,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,40,1,27000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,7,0,0,6,0,20020,0,0,0,0,1,8,2203547188,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,35,0,22000,13,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1550,1,105,1
3,0,2,0,0,10,0,20030,0,0,0,0,1,3,2203526047,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,29200,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1500,1,116,1
3,0,8,0,0,5,0,20030,0,0,0,0,1,10,2203531236,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,37,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,106,1
3,0,8,0,0,5,0,20030,0,0,0,0,1,10,2203531236,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,37,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,106,1
3,0,9,0,0,11,0,20030,1,0,0,0,1,6,2203525826,1,0,1,0,0,1,5,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,39,0,21000,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1700,1,108,1
3,0,2,1,1,50,0,20020,1,0,0,0,1,5,2203535715,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,30,1,28000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1670,1,102,1
3,0,2,1,1,50,0,20020,1,0,0,0,1,5,2203535715,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,30,1,28000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1670,1,102,1
3,0,8,1,0,18,0,20020,0,0,0,0,1,5,2203540118,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,38,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1700,1,104,1
3,0,8,1,0,18,0,20020,0,0,0,0,1,5,2203540118,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,38,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1700,1,104,1
3,0,5,1,0,10,0,22030,0,0,0,0,1,10,2203501363,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,29100,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,104,0
3,0,5,1,0,10,0,22030,0,0,0,0,1,10,2203501363,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,29100,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,104,0
3,0,0,0,0,4,0,20510,1,0,0,0,1,5,2203513405,0,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,40,0,28000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1460,1,102,1
3,0,3,1,0,6,0,20020,1,0,0,0,1,12,2203549039,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,29000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1600,1,106,1
3,0,3,1,0,6,0,20020,1,0,0,0,1,12,2203549039,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,29000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1600,1,106,1
3,0,2,0,0,25,0,22030,0,0,0,0,1,5,2203520103,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1680,1,116,1
3,0,2,0,0,25,0,22030,0,0,0,0,1,5,2203520103,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1680,1,116,1
3,0,7,0,0,7,0,20020,0,0,0,0,1,7,2203548450,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,39,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1700,1,109,1
3,0,7,0,1,24,0,20020,0,0,0,0,1,5,2203532269,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1500,1,103,0
3,0,5,0,0,10,0,20020,1,0,0,0,1,5,2203530066,1,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,45,1,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,102,0
3,0,5,0,0,10,0,20020,1,0,0,0,1,5,2203530066,1,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,45,1,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,102,0
3,0,0,1,0,30,0,20020,0,0,0,0,1,2,2203549122,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1370,1,108,1
3,0,0,1,0,30,0,20020,0,0,0,0,1,2,2203549122,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1370,1,108,1
3,0,3,1,0,3,0,20020,0,0,0,0,1,7,2203523734,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,40,0,27000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,104,1
3,0,3,1,0,3,0,20020,0,0,0,0,1,7,2203523734,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,40,0,27000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,104,1
3,0,8,0,0,12,0,22020,0,0,0,0,1,3,2203549062,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,35,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,109,1
3,0,8,0,0,12,0,22020,0,0,0,0,1,3,2203549062,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,35,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,109,1
3,0,7,1,0,10,0,20020,1,0,0,0,1,2,2203549228,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,36,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1700,1,101,0
3,0,7,1,0,10,0,20020,1,0,0,0,1,2,2203549228,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,36,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1700,1,101,0
3,0,5,1,0,15,0,20030,0,0,0,0,1,10,2203503657,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,116,1
3,0,5,1,0,15,0,20030,0,0,0,0,1,10,2203503657,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,116,1
3,0,8,0,0,13,0,20020,0,0,0,0,1,5,2203537436,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,44,0,29000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,106,1
3,0,8,0,0,13,0,20020,0,0,0,0,1,5,2203537436,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,44,0,29000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,106,1
3,0,8,1,0,25,0,20020,0,0,0,0,1,10,2203549977,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,103,1
3,0,1,0,0,8,0,20020,0,0,1,0,1,3,2203516760,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33,0,30000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,101,1
3,0,1,0,0,8,0,20020,0,0,1,0,1,3,2203516760,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33,0,30000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,101,1
3,0,1,1,1,17,0,22020,0,0,0,0,0,3,2203545347,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,41,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1650,1,109,1
3,0,0,0,0,3,0,20020,0,0,0,0,1,7,2203541348,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,27,0,22000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1500,1,114,1
3,0,5,0,0,4,0,22030,0,0,0,0,1,3,2203502797,0,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,42,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,109,0
3,0,5,0,0,4,0,22030,0,0,0,0,1,3,2203502797,0,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,42,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,109,0
3,0,6,0,0,30,0,20020,1,0,0,0,1,4,2203532315,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,6,0,0,30,0,20020,1,0,0,0,1,4,2203532315,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,7,0,0,28,0,20020,0,0,0,0,1,6,2203507278,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,105,1
3,0,5,0,1,4,0,20020,0,0,0,0,1,3,2203549373,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1550,1,103,0
3,0,5,0,1,4,0,20020,0,0,0,0,1,3,2203549373,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1550,1,103,0
3,0,7,0,0,4,0,22020,1,0,0,0,1,5,2203538663,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,40,0,23000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,7,0,0,4,0,22020,1,0,0,0,1,5,2203538663,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,40,0,23000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,8,0,1,19,0,22020,1,0,0,0,1,5,2203547814,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1650,1,103,1
3,0,7,1,0,3,0,20020,0,0,0,0,1,10,2203505155,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,113,0
3,0,3,0,0,18,0,20020,0,0,0,0,1,8,2203488077,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,3,0,0,18,0,20020,0,0,0,0,1,8,2203488077,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,4,0,0,7,0,20020,0,0,0,0,1,15,2203542661,0,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,44,0,22000,13,0,1,0,3,1,0,0,1,0,1,1,3,0,0,1600,1,103,1
3,0,5,0,0,15,0,22030,0,0,0,0,1,7,2203551122,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,103,0
3,0,4,1,0,70,0,20310,0,0,0,0,1,4,2203550676,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,37,0,26000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,103,0
4,0,8,0,0,11,0,20020,0,0,0,0,1,7,2203521320,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,41,0,26000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1580,0,113,0
3,0,3,0,1,10,1,20030,1,0,0,0,1,7,2203532371,1,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,35,0,27002,13,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1650,1,103,0
3,0,3,0,1,10,1,20030,1,0,0,0,1,7,2203532371,1,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,35,0,27002,13,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1650,1,103,0
2,0,6,0,0,9,0,22020,1,0,0,0,1,3,2203513586,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,43,0,21000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1500,1,117,1
3,0,8,0,0,9,0,22030,0,0,0,0,1,10,2203544915,1,0,1,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,38,0,27000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
2,0,6,0,0,5,0,20020,0,0,0,0,1,8,2203525583,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,109,1
2,0,6,0,0,5,0,20020,0,0,0,0,1,8,2203525583,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,109,1
3,0,6,0,0,7,0,22030,0,0,0,0,1,13,2203519097,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,32,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1750,1,113,1
3,0,6,1,0,15,0,20030,0,0,0,0,1,1,2203547144,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,33,0,22000,13,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
2,0,3,0,1,7,0,20020,1,0,0,0,1,3,2203545107,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,38,1,21000,13,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1770,1,103,1
2,0,3,0,1,7,0,20020,1,0,0,0,1,3,2203545107,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,38,1,21000,13,0,0,0,5,1,0,0,1,0,1,1,2,0,0,1770,1,103,1
3,0,5,0,0,2,0,20020,0,0,0,0,0,8,2203528139,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,50,0,29000,13,0,1,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,103,1
3,0,5,0,0,4,0,20020,0,0,0,0,1,3,2203520608,1,0,0,0,0,0,5,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,33,0,21000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1650,1,113,0
3,0,3,1,0,30,0,20020,0,0,0,0,1,10,2203535750,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1400,1,101,1
3,0,1,0,0,47,0,22020,0,0,0,0,1,5,2203503039,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,26000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,1,0,0,47,0,22020,0,0,0,0,1,5,2203503039,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,26000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,3,1,0,17,1,20030,0,0,0,0,1,8,2203472694,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,30,0,27002,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,113,0
3,0,2,1,0,45,0,20030,0,0,0,0,1,3,2203536525,1,0,0,0,0,0,5,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,38,0,21000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,108,0
4,0,2,0,1,6,0,22020,0,0,0,0,1,15,2203506214,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,32,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1750,1,104,0
4,0,2,0,1,6,0,22020,0,0,0,0,1,15,2203506214,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,32,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1750,1,104,0
3,0,5,1,0,6,0,20020,0,0,0,0,1,1,2203502715,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,37,0,26000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,114,0
3,0,5,1,0,6,0,20020,0,0,0,0,1,1,2203502715,1,0,0,0,0,0,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,37,0,26000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,114,0
